Unnamed: 0,taxi_zone,time_stamp,time_interval,arr_weekday,arr_weekend,avg_weekday,avg_weekend,prob_pu_weekday,prob_pu_weekend,c_pu_weekday,c_pu_weekend,prob_near_arr_weekday,prob_near_arr_weekend,Unnamed: 0.1,zone,time_window,weekday_pickup,weekend_pickup,weekday_dropoff,weekend_dropoff,weekday_differentials,weekend_differentials,supply_surplus_weekday,supply_surplus_weekend,vacant_weekday,prob_no_vacant_weekday,vacant_weekend,prob_no_vacant_weekend,prob_match_weekday,prob_match_weekend,mod_prob_match_weekday,mod_prob_match_weekend
5984,125,33,16:00:00,54.31632385253906,50.780837097167975,54.0,48.7,1.0,1.0,1086.3264770507812,507.8083709716798,0.0821109589947858,0.059933503715981,5984,125,33,906,440,1014,425,108,-15,True,False,0.1065088757396449,0.893491124260355,0.0,1.0,0.07336541306634707,0.059933503715981,0.893491124260355,1.0
5985,125,34,16:30:00,42.425077285766605,40.4537109375,40.95,39.2,1.0,1.0,848.5015457153321,404.537109375,0.0746277346540143,0.0553816761507207,5985,125,34,796,411,847,397,51,-14,True,False,0.0602125147579693,0.9397874852420308,0.0,1.0,0.07013421107980566,0.0553816761507207,0.9397874852420308,1.0
5986,125,35,17:00:00,45.058374710083015,45.04803771972656,43.35,43.0,1.0,1.0,901.1674942016602,450.4803771972656,0.0686238081279594,0.0574799863833287,5986,125,35,990,445,921,428,-69,-17,False,False,-0.0749185667752443,1.0,0.0,1.0,0.0686238081279594,0.0574799863833287,1.0,1.0
5987,125,36,17:30:00,55.839603805542,51.85055786132814,54.25,50.2,1.0,1.0,1116.7920761108398,518.5055786132814,0.0708984758766163,0.058550933256424,5987,125,36,1225,562,983,475,-242,-87,False,False,-0.2461851475076297,1.0,0.0,1.0,0.0708984758766163,0.058550933256424,1.0,1.0
5988,125,37,18:00:00,70.51287689208985,63.908310241699226,69.3,61.1,1.0,1.0,1410.2575378417969,639.0831024169922,0.0727411216098697,0.0608237387002964,5988,125,37,1547,615,1227,562,-320,-53,False,False,-0.2607986960065199,1.0,0.0,1.0,0.0727411216098697,0.0608237387002964,1.0,1.0
5989,125,38,18:30:00,86.725549697876,63.080184326171874,85.3,61.3,1.0,1.0,1734.51099395752,630.8018432617188,0.0774874619063785,0.0590825779142238,5989,125,38,1882,651,1521,628,-361,-23,False,False,-0.2373438527284681,1.0,0.0,1.0,0.0774874619063785,0.0590825779142238,1.0,1.0
5990,125,39,19:00:00,110.61610221862792,72.99018447875977,108.9,71.8,1.0,1.0,2212.3220443725586,729.9018447875977,0.0842262633997642,0.0611678758476288,5990,125,39,2294,711,1577,567,-717,-144,False,False,-0.4546607482561826,1.0,0.0,1.0,0.0842262633997642,0.0611678758476288,1.0,1.0
5991,125,40,19:30:00,115.56538124084472,69.91135299682617,113.65,67.8,1.0,1.0,2311.3076248168945,699.1135299682617,0.0837688539071254,0.0582804103961813,5991,125,40,2317,683,1635,676,-682,-7,False,False,-0.4171253822629969,1.0,0.0,1.0,0.0837688539071254,0.0582804103961813,1.0,1.0
5992,125,41,20:00:00,121.01360172271728,64.16228027343749,118.95,62.0,1.0,1.0,2420.272034454346,641.6228027343749,0.0817982250894859,0.0519708465607663,5992,125,41,2294,575,1679,643,-615,68,False,True,-0.3662894580107206,1.0,0.1057542768273717,0.8942457231726283,0.0817982250894859,0.04647470726662616,1.0,0.8942457231726283
5993,125,42,20:30:00,111.3946460723877,60.3690673828125,109.5,57.0,1.0,1.0,2227.892921447754,603.690673828125,0.0760842974080162,0.0509570313634631,5993,125,42,2212,597,1529,604,-683,7,False,True,-0.4466971877043819,1.0,0.0115894039735099,0.98841059602649,0.0760842974080162,0.05036646974170111,1.0,0.98841059602649
5994,125,43,21:00:00,110.13990585327149,64.15797119140623,108.1,61.0,1.0,1.0,2202.7981170654293,641.5797119140623,0.0696402825123456,0.0496401026597148,5994,125,43,2037,584,1339,594,-698,10,False,True,-0.5212845407020165,1.0,0.0168350168350168,0.9831649831649832,0.0696402825123456,0.04880441069574654,1.0,0.9831649831649832
5995,125,44,21:30:00,100.37684112548833,61.39453399658203,98.8,58.6,1.0,1.0,2007.5368225097664,613.9453399658203,0.0648699789655783,0.047884770436956,5995,125,44,2016,600,1365,590,-651,-10,False,False,-0.4769230769230769,1.0,0.0,1.0,0.0648699789655783,0.047884770436956,1.0,1.0
5996,125,45,22:00:00,109.97028579711916,66.34014892578125,108.2,65.0,1.0,1.0,2199.405715942383,663.4014892578125,0.0694836601785971,0.0489193377589298,5996,125,45,2177,654,1343,619,-834,-35,False,False,-0.6209977661950856,1.0,0.0,1.0,0.0694836601785971,0.0489193377589298,1.0,1.0
5997,125,46,22:30:00,103.14127193450926,70.44259887695313,101.45,64.7,1.0,1.0,2062.8254386901854,704.4259887695313,0.0678943571920377,0.0517683181856736,5997,125,46,2027,709,1301,703,-726,-6,False,False,-0.5580322828593389,1.0,0.0,1.0,0.0678943571920377,0.0517683181856736,1.0,1.0
5998,125,47,23:00:00,103.9983367919922,82.61659301757814,102.5,76.4,1.0,1.0,2079.966735839844,826.1659301757813,0.0681044733337276,0.0562878680373268,5998,125,47,1958,759,1302,880,-656,121,False,True,-0.5038402457757296,1.0,0.1375,0.8625,0.0681044733337276,0.04854828618219437,1.0,0.8625
5999,125,48,23:30:00,91.86777248382566,78.11117385864259,89.85,74.7,1.0,1.0,1837.3554496765128,781.1117385864259,0.0643562054390477,0.0559739174737154,5999,125,48,1691,743,1293,931,-398,188,False,True,-0.3078112915699922,1.0,0.2019334049409237,0.7980665950590763,0.0643562054390477,0.04467091373036578,1.0,0.7980665950590763
6000,126,1,00:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.1374860197931538,0.0,6000,126,1,1,0,36,16,35,16,True,True,0.9722222222222222,0.0277777777777777,1.0,0.0,0.00241410387952118,0.0,0.017558904411904372,0.0
6001,126,2,00:30:00,1.000000000000004,2.000000000000006,0.05,0.2,0.6321205588285592,0.8646647167633882,20.00000000000008,20.000000000000064,0.0990872410420515,0.2282041624974095,6001,126,2,0,2,12,16,12,14,True,True,1.0,0.0,0.875,0.125,0.0,0.0246650109412561,0.0,0.10808308959542352
6002,126,3,01:00:00,0.0,1.55466796875,0.0,0.3,0.0,0.7887404842417749,0.0,15.5466796875,0.0,0.2912500400199411,6002,126,3,0,5,22,22,22,17,True,True,1.0,0.0,0.7727272727272727,0.2272727272727273,0.0,0.05220924945471925,0.0,0.17925920096403977
6003,126,4,01:30:00,0.0,1.0000195312500002,0.0,0.3,0.0,0.6321277439037262,0.0,10.000195312500002,0.0,0.1149972458472934,6003,126,4,0,1,18,17,18,16,True,True,1.0,0.0,0.9411764705882352,0.0588235294117647,0.0,0.004276055857211278,0.0,0.0371839849355133
6004,126,5,02:00:00,1.000000000000003,1.000000000000003,0.1,0.1,0.6321205588285588,0.6321205588285588,20.000000000000064,10.000000000000032,0.1426675629830618,0.1510062784104526,6004,126,5,2,2,12,19,10,17,True,True,0.8333333333333334,0.1666666666666666,0.8947368421052632,0.1052631578947368,0.015030516606593599,0.010047807694256441,0.10535342647142643,0.06653900619247984
6005,126,6,02:30:00,0.0,1.937578125000006,0.0,0.2,0.0,0.8559475954322789,0.0,19.37578125000006,0.0,0.2485625856983309,6005,126,6,0,1,14,18,14,17,True,True,1.0,0.0,0.9444444444444444,0.0555555555555555,0.0,0.01181980819682866,0.0,0.047552644190682114
6006,126,7,03:00:00,1.937578125000008,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0,0.2905059343401068,0.0,6006,126,7,3,0,20,16,17,16,True,True,0.85,0.15,1.0,0.0,0.03729867839358329,0.0,0.12839213931484186,0.0
6007,126,8,03:30:00,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,20.000000000000064,0.0,0.1640216047207468,0.0,6007,126,8,2,0,19,18,17,18,True,True,0.8947368421052632,0.1052631578947368,1.0,0.0,0.010913834572214252,0.0,0.06653900619247984,0.0
6008,126,9,04:00:00,1.000000000000003,1.937578125000006,0.1,0.2,0.6321205588285588,0.8559475954322789,20.000000000000064,19.37578125000006,0.1753160482666996,0.1477549451973389,6008,126,9,1,3,12,17,11,14,True,True,0.9166666666666666,0.0833333333333333,0.8235294117647058,0.1764705882352941,0.009235073200163391,0.022318321774392417,0.05267671323571321,0.1510495756645198
6009,126,10,04:30:00,0.0,2.000000000000006,0.0,0.2,0.0,0.8646647167633882,0.0,20.000000000000064,0.0,0.1610013529459397,6009,126,10,1,1,20,25,19,24,True,True,0.95,0.05,0.96,0.04,0.0,0.00556848756974093,0.0,0.03458658867053553
6010,126,11,05:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.1563607046004252,0.0,6010,126,11,0,1,11,16,11,15,True,True,1.0,0.0,0.9375,0.0625,0.0,0.0,0.0,0.0
6011,126,12,05:30:00,0.0,1.937578125000006,0.0,0.2,0.0,0.8559475954322789,0.0,19.37578125000006,0.0,0.2431107113887388,6011,126,12,1,2,14,11,13,9,True,True,0.9285714285714286,0.0714285714285714,0.8181818181818182,0.1818181818181817,0.0,0.03783455069764029,0.0,0.15562683553314152
6012,126,13,06:00:00,2.000000000000008,1.937578125000006,0.1,0.2,0.8646647167633884,0.8559475954322789,40.00000000000016,19.37578125000006,0.2161836928038171,0.1758276816406615,6012,126,13,2,1,34,5,32,4,True,True,0.9411764705882352,0.0588235294117647,0.8,0.1999999999999999,0.01099567126512211,0.03009985626215128,0.05086263039784637,0.17118951908645572
6013,126,14,06:30:00,2.66390625,0.0,0.15,0.0,0.9303244805281492,0.0,53.278125,0.0,0.2490970501316666,0.0,6013,126,14,4,0,23,12,19,12,True,True,0.8260869565217391,0.1739130434782608,1.0,0.0,0.04030279717649339,0.0,0.16179556183098243,0.0
6014,126,15,07:00:00,1.8733593750000064,0.0,0.2,0.0,0.8463932286606991,0.0,37.46718750000013,0.0,0.2868481573304546,0.0,6014,126,15,4,0,21,9,17,9,True,True,0.8095238095238095,0.1904761904761904,1.0,0.0,0.046245016765389634,0.0,0.16121775784013312,0.0
6015,126,16,07:30:00,1.307617187500002,0.0,0.25,0.0,0.7295362464119033,0.0,26.15234375000004,0.0,0.1896333307133059,0.0,6015,126,16,4,1,39,2,35,1,True,True,0.8974358974358975,0.1025641025641025,0.5,0.5,0.014189168029043304,0.0,0.07482423040122081,0.0
6016,126,17,08:00:00,1.963359375000007,1.000000000000003,0.2,0.1,0.8596139814041862,0.6321205588285588,39.26718750000013,10.000000000000032,0.208908712582706,0.1546190166290942,6016,126,17,6,0,26,3,20,3,True,True,0.7692307692307693,0.2307692307692307,1.0,0.0,0.04144173465536369,0.0,0.19837245724711983,0.0
6017,126,18,08:30:00,1.963359375000007,0.0,0.2,0.0,0.8596139814041862,0.0,39.26718750000013,0.0,0.2672288208585436,0.0,6017,126,18,4,0,18,6,14,6,True,True,0.7777777777777778,0.2222222222222222,1.0,0.0,0.05104747347647971,0.0,0.19102532920093027,0.0
6018,126,19,09:00:00,1.307617187500002,0.0,0.25,0.0,0.7295362464119033,0.0,26.15234375000004,0.0,0.1052826907079179,0.0,6018,126,19,4,0,18,3,14,3,True,True,0.7777777777777778,0.2222222222222222,1.0,0.0,0.017068341998044398,0.0,0.16211916586931183,0.0
6019,126,20,09:30:00,2.43767578125,0.0,0.15,0.0,0.9126363320491429,0.0,48.753515625,0.0,0.2931476395741909,0.0,6019,126,20,3,0,24,8,21,8,True,True,0.875,0.125,1.0,0.0,0.03344214831623171,0.0,0.11407954150614286,0.0
6020,126,21,10:00:00,2.43767578125,0.0,0.15,0.0,0.9126363320491429,0.0,48.753515625,0.0,0.3289794366435705,0.0,6020,126,21,1,0,16,7,15,7,True,True,0.9375,0.0625,1.0,0.0,0.018764911648623848,0.0,0.05703977075307143,0.0
6021,126,22,10:30:00,1.937578125000008,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0,0.2491808384647365,0.0,6021,126,22,3,1,10,6,7,5,True,True,0.7,0.3,0.8333333333333334,0.1666666666666666,0.06398572185350711,0.0,0.2567842786296837,0.0
6022,126,23,11:00:00,1.937578125000008,1.000000000000003,0.1,0.1,0.8559475954322792,0.6321205588285588,38.75156250000015,10.000000000000032,0.2467460433927209,0.2006584104091552,6022,126,23,1,0,11,4,10,4,True,True,0.9090909090909092,0.0909090909090909,1.0,0.0,0.019200152956766203,0.0,0.07781341776657082,0.0
6023,126,24,11:30:00,1.55466796875,0.0,0.15,0.0,0.7887404842417749,0.0,31.093359375,0.0,0.2082255351541957,0.0,6023,126,24,7,1,18,5,11,4,True,True,0.6111111111111112,0.3888888888888888,0.8,0.1999999999999999,0.06386952033350894,0.0,0.30673241053846795,0.0
6024,126,25,12:00:00,1.7999999999999965,1.937578125000006,0.45,0.2,0.8347011117784129,0.8559475954322789,35.99999999999993,19.37578125000006,0.2721375688482794,0.1975624327876689,6024,126,25,6,2,18,7,12,5,True,True,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.07571784375811105,0.048315168369244696,0.2782337039261376,0.24455645583779398
6025,126,26,12:30:00,2.3812500000000045,2.000000000000006,0.25,0.2,0.907565038436524,0.8646647167633882,47.62500000000009,20.000000000000064,0.3465817268536876,0.3448850747952671,6025,126,26,5,2,17,9,12,7,True,True,0.7058823529411765,0.2941176470588235,0.7777777777777778,0.2222222222222222,0.09251337007451876,0.0662688790030599,0.26693089365780115,0.19214771483630846
6026,126,27,13:00:00,2.000000000000008,2.000000000000006,0.1,0.2,0.8646647167633884,0.8646647167633882,40.00000000000016,20.000000000000064,0.3065283198191963,0.2766505827493234,6026,126,27,2,2,13,4,11,2,True,True,0.8461538461538461,0.1538461538461538,0.5,0.5,0.04077603428252656,0.11960499888768501,0.13302534104052124,0.4323323583816941
6027,126,28,13:30:00,1.937578125000008,1.000000000000003,0.1,0.1,0.8559475954322792,0.6321205588285588,38.75156250000015,10.000000000000032,0.2022043873729272,0.1282954805285926,6027,126,28,3,1,11,11,8,10,True,True,0.7272727272727273,0.2727272727272727,0.9090909090909092,0.0909090909090909,0.047202643406649314,0.007372564622446585,0.2334402532997125,0.05746550534805079
6028,126,29,14:00:00,1.963359375000007,1.000000000000003,0.2,0.1,0.8596139814041862,0.6321205588285588,39.26718750000013,10.000000000000032,0.2896285859991531,0.1362510212173711,6028,126,29,3,0,17,8,14,8,True,True,0.8235294117647058,0.1764705882352941,1.0,0.0,0.04393566740103472,0.0,0.1516965849536799,0.0
6029,126,30,14:30:00,2.8086328125,0.0,0.3,0.0,0.9397126398013026,0.0,56.17265625,0.0,0.4484367301371479,0.0,6029,126,30,7,0,18,5,11,5,True,True,0.6111111111111112,0.3888888888888888,1.0,0.0,0.16387842467929467,0.0,0.3654438043671731,0.0
6030,126,31,15:00:00,2.189687500000005,0.0,0.35,0.0,0.8880482719334745,0.0,43.7937500000001,0.0,0.3668922545259381,0.0,6030,126,31,8,2,15,6,7,4,True,True,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.1737696173960191,0.0,0.4736257450311864,0.0
6031,126,32,15:30:00,2.9400000000000106,1.5,0.2,0.3,0.9471342712616502,0.7768698398515702,58.80000000000021,15.0,0.6116152781925563,0.3345530580240455,6031,126,32,1,1,9,9,8,8,True,True,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.06436464342259982,0.02887824228988814,0.10523714125129446,0.0863188710946189
6032,126,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6032,126,33,1,0,6,9,5,9,True,True,0.8333333333333334,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
6033,126,34,16:30:00,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,20.000000000000064,0.0,0.2026949119915123,0.0,6033,126,34,1,1,3,4,2,3,True,True,0.6666666666666666,0.3333333333333333,0.75,0.25,0.04270920701326009,0.0,0.2107068529428529,0.0
6034,126,35,17:00:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032,0.0,0.1628250139927747,6034,126,35,0,1,3,7,3,6,True,True,1.0,0.0,0.8571428571428571,0.1428571428571429,0.0,0.01470357697662581,0.0,0.09030293697550842
6035,126,36,17:30:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032,0.0,0.238681285895428,6035,126,36,1,0,11,7,10,7,True,True,0.9090909090909092,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0
6036,126,37,18:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0913825537854154,0.0,6036,126,37,0,0,9,6,9,6,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6037,126,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6037,126,38,1,0,13,3,12,3,True,True,0.9230769230769232,0.0769230769230768,1.0,0.0,0.0,0.0,0.0,0.0
6038,126,39,19:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.1347868551225588,0.0,6038,126,39,0,1,9,4,9,3,True,True,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
6039,126,40,19:30:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032,0.0,0.1272131864418572,6039,126,40,0,1,11,9,11,8,True,True,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.008934896722665378,0.0,0.07023561764761764
6040,126,41,20:00:00,1.937578125000008,1.000000000000003,0.1,0.1,0.8559475954322792,0.6321205588285588,38.75156250000015,10.000000000000032,0.1936774051690701,0.10041263316441,6040,126,41,3,1,18,4,15,3,True,True,0.8333333333333334,0.1666666666666666,0.75,0.25,0.027629618207338127,0.01586822244733348,0.14265793257204648,0.1580301397071397
6041,126,42,20:30:00,3.0,1.000000000000003,0.15,0.1,0.950212931632136,0.6321205588285588,60.0,10.000000000000032,0.4200531629784389,0.2143829163613529,6041,126,42,7,2,17,9,10,7,True,True,0.5882352941176471,0.4117647058823529,0.7777777777777778,0.2222222222222222,0.16435174306150924,0.03011463308747435,0.3912641483191148,0.14047123529523528
6042,126,43,21:00:00,1.9799218750000056,2.000000000000006,0.4,0.2,0.8619199756085782,0.8646647167633882,39.59843750000012,20.000000000000064,0.2812084763112126,0.2316827258920721,6042,126,43,4,0,14,5,10,5,True,True,0.7142857142857143,0.2857142857142857,1.0,0.0,0.06925120086945309,0.0,0.2462628501738795,0.0
6043,126,44,21:30:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.00000000000008,10.000000000000032,0.1141667056884901,0.1304562465164425,6043,126,44,1,1,18,9,17,8,True,True,0.9444444444444444,0.0555555555555555,0.8888888888888888,0.1111111111111111,0.004009284544412441,0.009162675050072205,0.035117808823808806,0.07023561764761764
6044,126,45,22:00:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.00000000000008,10.000000000000032,0.1386381375374267,0.0974568891266094,6044,126,45,4,1,19,12,15,11,True,True,0.7894736842105263,0.2105263157894736,0.9166666666666666,0.0833333333333333,0.018449687784233428,0.0051337086013671,0.13307801238495978,0.05267671323571321
6045,126,46,22:30:00,2.662265625,0.0,0.3,0.0,0.930210075306644,0.0,53.2453125,0.0,0.3453790838743022,0.0,6045,126,46,4,0,21,13,17,13,True,True,0.8095238095238095,0.1904761904761904,1.0,0.0,0.06119525783239129,0.0,0.17718287148697975,0.0
6046,126,47,23:00:00,1.937578125000008,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0,0.2223676719133163,0.0,6046,126,47,1,0,19,10,18,10,True,True,0.9473684210526316,0.0526315789473684,1.0,0.0,0.010017635477688261,0.0,0.04504987344380414,0.0
6047,126,48,23:30:00,1.963359375000007,1.000000000000003,0.2,0.1,0.8596139814041862,0.6321205588285588,39.26718750000013,10.000000000000032,0.1536616627725411,0.1364505533309792,6047,126,48,4,1,26,19,22,18,True,True,0.8461538461538461,0.1538461538461538,0.9473684210526316,0.0526315789473684,0.020321494419244836,0.004539642106528663,0.13224830483141323,0.03326950309623992
6048,127,1,00:00:00,2.355678710937501,4.777766113281249,1.85,4.3,0.9051708768748262,0.99158522435725,47.11357421875003,47.77766113281249,0.2928484040607849,0.318092426873898,6048,127,1,36,35,338,168,302,133,True,True,0.893491124260355,0.1065088757396449,0.7916666666666666,0.2083333333333333,0.02823314343498042,0.06571161468085338,0.09640873244820629,0.20658025507442704
6049,127,2,00:30:00,2.4773437500000024,3.0370996093750016,1.5,2.6,0.916034035771037,0.9520261692462024,49.54687500000005,30.370996093750016,0.3510821156821661,0.2199495794025396,6049,127,2,23,33,240,179,217,146,True,True,0.9041666666666668,0.0958333333333333,0.8156424581005587,0.1843575418994413,0.030820303534389488,0.03860405548433036,0.08778659509472435,0.17551320438617138
6050,127,3,01:00:00,2.141953125000001,4.87350830078125,1.2,4.3,0.882574727330722,0.9923535080181553,42.83906250000001,48.7350830078125,0.2802575889441001,0.3275844371098661,6050,127,3,25,37,234,200,209,163,True,True,0.8931623931623932,0.1068376068376067,0.815,0.185,0.026426096703494058,0.06013971958755375,0.09429217172336761,0.1835853989833587
6051,127,4,01:30:00,1.9799218750000045,3.9172656250000015,0.8,3.2,0.861919975608578,0.9801045780205208,39.59843750000009,39.17265625000002,0.3766242692529896,0.306755715970994,6051,127,4,12,28,178,208,166,180,True,True,0.9325842696629212,0.0674157303370787,0.8653846153846154,0.1346153846153845,0.02188449309897543,0.040472476363460276,0.05810696464776935,0.13193715473353151
6052,127,5,02:00:00,1.7791406250000033,3.35675048828125,0.8,2.5,0.8312168670339772,0.9651516848349936,35.58281250000007,33.5675048828125,0.3592040821155076,0.3242631013860938,6052,127,5,10,29,154,222,144,193,True,True,0.935064935064935,0.0649350649350649,0.8693693693693694,0.1306306306306306,0.01938808388064075,0.04088256432588132,0.05397512123597252,0.12607837324421084
6053,127,6,02:30:00,1.405673828125003,3.223476562500001,0.35,2.4,0.7547982230794085,0.9601836068180096,28.11347656250006,32.23476562500001,0.3077219084654472,0.2826662430606504,6053,127,6,14,20,135,172,121,152,True,True,0.8962962962962963,0.1037037037037037,0.8837209302325582,0.1162790697674418,0.024087046636833594,0.031559475905543186,0.07827537128230902,0.11164925660674525
6054,127,7,03:00:00,1.9696289062500032,2.932026367187502,0.5,2.2,0.8604913826136839,0.9467110543063244,39.392578125000064,29.320263671875026,0.5552802418355717,0.2572898483286501,6054,127,7,9,16,95,180,86,164,True,True,0.9052631578947368,0.0947368421052631,0.9111111111111112,0.0888888888888889,0.045266576498066986,0.021651479428758284,0.08152023624761211,0.08415209371611775
6055,127,8,03:30:00,1.6160937500000043,3.126489257812497,0.4,1.7,0.80132674730797,0.9561284510988096,32.32187500000009,31.26489257812497,0.54792996583053,0.4855257141600574,6055,127,8,2,14,60,133,58,119,True,True,0.9666666666666668,0.0333333333333333,0.8947368421052632,0.1052631578947368,0.01463569790905151,0.0488657841103683,0.026710891576932308,0.10064510011566412
6056,127,9,04:00:00,2.43767578125,1.7994726562499976,0.15,0.9,0.9126363320491429,0.8346139194546847,48.753515625,17.994726562499977,0.4318508561137267,0.2611050337529541,6056,127,9,3,18,57,109,54,91,True,True,0.9473684210526316,0.0526315789473684,0.8348623853211009,0.1651376146788991,0.02074330427978492,0.03598710202732306,0.04803349116048118,0.13782615183655345
6057,127,10,04:30:00,1.000000000000004,2.3468896484375,0.05,1.9,0.6321205588285592,0.904333744368768,20.00000000000008,23.468896484374994,0.2771267584288218,0.3161218229507851,6057,127,10,3,9,68,112,65,103,True,True,0.9558823529411764,0.0441176470588234,0.9196428571428572,0.0803571428571429,0.007728420061957652,0.022972470414570356,0.02788767171302459,0.07266967588677604
6058,127,11,05:00:00,1.937578125000008,1.2517382812500002,0.1,0.6,0.8559475954322792,0.7139927964523696,38.75156250000015,12.517382812500005,0.3937229127970666,0.2180287296200849,6058,127,11,1,4,41,64,40,60,True,True,0.975609756097561,0.024390243902439,0.9375,0.0625,0.008219662938420531,0.009729433898025126,0.02087677062029947,0.0446245497782731
6059,127,12,05:30:00,1.55466796875,0.0,0.15,0.0,0.7887404842417749,0.0,31.093359375,0.0,0.4903137184849356,0.0,6059,127,12,3,2,29,49,26,47,True,True,0.896551724137931,0.1034482758620689,0.9591836734693876,0.0408163265306122,0.04000658066360619,0.0,0.08159384319742494,0.0
6060,127,13,06:00:00,1.3954687500000045,1.3954687500000036,0.2,0.4,0.7522831081450727,0.7522831081450725,27.90937500000009,13.954687500000036,0.4769686774012665,0.5,6060,127,13,3,2,16,24,13,22,True,True,0.8125,0.1875,0.9166666666666666,0.0833333333333333,0.067277902335613,0.03134512950604468,0.14105308277720113,0.06269025901208936
6061,127,14,06:30:00,1.3954687500000045,1.000000000000003,0.2,0.1,0.7522831081450727,0.6321205588285588,27.90937500000009,10.000000000000032,0.4769686774012665,0.3822492982141794,6061,127,14,11,1,25,17,14,16,True,True,0.56,0.4399999999999999,0.9411764705882352,0.0588235294117647,0.15787881081423843,0.014213390588174791,0.3310045675838319,0.03718356228403286
6062,127,15,07:00:00,1.647363281250002,0.0,0.75,0.0,0.8074430416041884,0.0,32.94726562500004,0.0,0.3761573041725383,0.0,6062,127,15,14,2,35,23,21,21,True,True,0.6,0.4,0.9130434782608696,0.0869565217391304,0.12149023912108249,0.0,0.3229772166416754,0.0
6063,127,16,07:30:00,1.3667968750000037,1.55466796875,0.4,0.3,0.745077799129492,0.7887404842417749,27.33593750000007,15.5466796875,0.2048317521412867,0.4881607270987798,6063,127,16,7,4,51,25,44,21,True,True,0.8627450980392157,0.1372549019607842,0.84,0.16,0.020947237990997482,0.06160514052475336,0.10226558027267528,0.12619847747868398
6064,127,17,08:00:00,1.538964843749997,1.55466796875,0.45,0.3,0.7853968657364847,0.7887404842417749,30.77929687499994,15.5466796875,0.2702481390322832,0.4698337558545499,6064,127,17,12,4,47,23,35,19,True,True,0.7446808510638298,0.2553191489361702,0.8260869565217391,0.1739130434782608,0.05419201056180586,0.06444815723579989,0.2005268593369748,0.13717225812900427
6065,127,18,08:30:00,2.233671875000005,1.9633593750000056,0.8,0.4,0.8928656768200702,0.8596139814041861,44.673437500000105,19.63359375000006,0.3143528415763545,0.405927959941851,6065,127,18,12,3,40,24,28,21,True,True,0.7,0.3,0.875,0.125,0.08420245879631523,0.04361766872611169,0.2678597030460211,0.10745174767552326
6066,127,19,09:00:00,1.4615917968750032,2.381250000000004,0.35,0.5,0.7681331041805259,0.907565038436524,29.231835937500065,23.812500000000043,0.3858376417724608,0.5695067264573997,6066,127,19,6,3,26,28,20,25,True,True,0.7692307692307693,0.2307692307692307,0.8928571428571429,0.1071428571428571,0.06839415357331707,0.055378327937910934,0.1772614855801213,0.0972391112610561
6067,127,20,09:30:00,1.3954687500000045,1.3954687500000036,0.2,0.4,0.7522831081450727,0.7522831081450725,27.90937500000009,13.954687500000036,0.3167898908163836,0.3672998847175585,6067,127,20,3,5,35,31,32,26,True,True,0.9142857142857144,0.0857142857142857,0.8387096774193549,0.1612903225806451,0.02042705860219605,0.04456669337042768,0.06448140926957766,0.12133598518468906
6068,127,21,10:00:00,1.7994726562499963,1.3954687500000036,0.45,0.4,0.8346139194546844,0.7522831081450725,35.989453124999926,13.954687500000036,0.4788455691465723,0.39153450751307,6068,127,21,10,3,34,17,24,14,True,True,0.7058823529411765,0.2941176470588235,0.8235294117647058,0.1764705882352941,0.11754446390556758,0.051978493457291025,0.24547468219255422,0.1327558426138363
