taxi_zone,time_stamp,time_interval,arr_weekday,arr_weekend,avg_weekday,avg_weekend,prob_pu_weekday,prob_pu_weekend,prob_near_arr_weekday,prob_near_arr_weekend
27,3,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,4,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,8,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,9,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,11,05:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1,1
27,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,15,07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,20,09:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1,1
27,21,10:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1,1
27,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,24,11:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1,1
27,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,26,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,44,21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,45,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,46,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,47,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,48,23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
28,1,00:00:00,1.317864990234375,1.5546875000000018,1.125,1.0,0.7322937522852115,0.7887446103638981,0.1269483786280981,0.18325209990067837
28,2,00:30:00,1.2517578125000008,3.441992187500004,1.0,2.0,0.7139983824760128,0.9679991299503352,0.10249610884843773,0.3825847209256889
28,3,01:00:00,1.4512939453125,1.0,1.25,1.0,0.7657330367457347,0.6321205588285577,0.14021195131542102,0.078657899588275
28,4,01:30:00,1.0,1.630126953125,1.0,1.25,0.6321205588285577,0.8040952981659649,0.1016887260994963,0.14566755204555243
28,5,02:00:00,1.68316650390625,1.0,1.25,1.0,0.8142152445068311,0.6321205588285577,0.15465929565347758,0.11436485067792437
28,6,02:30:00,2.6623046875000016,1.5546875000000018,2.0,1.0,0.9302128014223328,0.7887446103638981,0.23808151466722557,0.14207657588312603
28,7,03:00:00,1.9375000000000024,1.68316650390625,1.0,1.25,0.855936340898547,0.8142152445068311,0.19390148553557485,0.16729021437881741
28,8,03:30:00,1.0,1.5546875000000018,1.0,1.0,0.6321205588285577,0.7887446103638981,0.11692167161452381,0.18364754360355454
28,9,04:00:00,1.963346354166664,0.0,1.3333333333333333,0.0,0.8596121534493337,0.0,0.30121757543673866,0.0
28,10,04:30:00,1.5302343750000007,1.9375000000000024,1.2,1.0,0.7835150772841551,0.855936340898547,0.18076636744538033,0.1401074286420473
28,11,05:00:00,1.4616210937500012,1.68316650390625,1.0,1.25,0.7681398970564834,0.8142152445068311,0.15743033139836832,0.11936830933058451
28,12,05:30:00,1.6018945312500008,1.3076171875000009,1.3,1.0,0.7984856191682546,0.7295362464119031,0.16902636264714607,0.12125438064276589
28,13,06:00:00,1.5302343750000007,1.5546875000000018,1.2,1.0,0.7835150772841551,0.7887446103638981,0.12547543341917936,0.13593128297955911
28,14,06:30:00,1.845377604166667,1.7989955357142868,1.6666666666666667,1.2857142857142858,0.8420343388653642,0.8345349915317666,0.12671791904033247,0.18799309837670589
28,15,07:00:00,1.9539062500000013,2.168668619791667,1.6,1.8333333333333333,0.8582806024525845,0.8856702680307543,0.17687385453777663,0.2072755484006887
28,16,07:30:00,1.5115429687500006,1.7543066406250003,1.2,1.4,0.7794306164023755,0.8269728292788895,0.11982939287674836,0.14991997156399056
28,17,08:00:00,1.760221354166665,1.8984375000000009,1.3333333333333333,1.6,0.8279932148098225,0.8501974971358185,0.13805235614293782,0.16248930559345076
28,18,08:30:00,1.68316650390625,1.7543066406250003,1.25,1.4,0.8142152445068311,0.8269728292788895,0.12515592343658952,0.16663033668156654
28,19,09:00:00,1.471245659722222,1.433553059895833,1.1111111111111112,1.1666666666666667,0.7703607454193058,0.761539847932026,0.11847629809878582,0.11966806115798428
28,20,09:30:00,1.7189941406250004,2.4731445312500013,1.5,2.0,0.8207536461091417,0.915680702978046,0.12863756272992902,0.19610702707167493
28,21,10:00:00,1.5302343750000007,1.616080729166666,1.2,1.3333333333333333,0.7835150772841551,0.801324160399816,0.09981033595670875,0.1386733436348135
28,22,10:30:00,1.6125868055555554,1.928671875000001,1.4444444444444444,1.6,0.8006287881114478,0.8546588984939574,0.11970840837796765,0.15207581922400498
28,23,11:00:00,1.6468505859375,1.5302343750000007,1.25,1.2,0.8073442932424812,0.7835150772841551,0.10086371183344103,0.11349293005013877
28,24,11:30:00,1.4029829545454549,2.4731445312500013,1.2727272727272727,2.0,0.7541375275708542,0.915680702978046,0.0949437486336138,0.21470814045128012
28,25,12:00:00,1.9539062500000013,1.963346354166664,1.6,1.3333333333333333,0.8582806024525845,0.8596121534493337,0.13370190495467962,0.20436071628237892
28,26,12:30:00,1.608380681818182,1.395507812500001,1.4545454545454546,1.0,0.7997884420637582,0.7522927843971695,0.11119740767197003,0.11608376118968122
28,27,13:00:00,1.5148498535156252,1.974023437500001,1.125,1.5,0.7801588092482483,0.861103112474964,0.11771803337989023,0.2034922057069225
28,28,13:30:00,1.616080729166666,1.830622209821429,1.3333333333333333,1.5714285714285714,0.801324160399816,0.8396862120769664,0.14563993173167478,0.20351124978707047
28,29,14:00:00,2.024625651041668,1.616080729166666,1.5833333333333333,1.3333333333333333,0.867956735804692,0.801324160399816,0.17093931354109318,0.1554618916568548
28,30,14:30:00,2.0473571777343764,1.9799218750000012,1.625,1.6,0.8709244229712398,0.8619199756085776,0.16193890517295248,0.15757383310329223
28,31,15:00:00,1.68316650390625,1.7622802734375007,1.25,1.5,0.8142152445068311,0.8283469985634925,0.1384343251501863,0.1999759898418562
28,32,15:30:00,1.5850097656250008,1.5302343750000007,1.375,1.2,0.7950542083167224,0.7835150772841551,0.13837395446062917,0.1348185259321493
28,33,16:00:00,1.538909912109375,2.1213134765625004,1.125,1.8333333333333333,0.7853850769104502,0.8801259267241457,0.1192453398781257,0.1991860686894572
28,34,16:30:00,1.7089529854910714,1.9799218750000012,1.3571428571428572,1.6,0.8189447391031286,0.8619199756085776,0.12716040411799662,0.176305708134287
28,35,17:00:00,1.7543066406250003,2.26824951171875,1.4,1.75,0.8269728292788895,0.8965068147788873,0.17991375050390201,0.16772933811474802
28,36,17:30:00,1.181818181818182,1.68316650390625,1.181818181818182,1.25,0.6932794424234432,0.8142152445068311,0.09314154798108483,0.14118365525967422
28,37,18:00:00,1.538909912109375,1.9375000000000024,1.125,1.0,0.7853850769104502,0.855936340898547,0.16951116171792918,0.146019562418068
28,38,18:30:00,1.5129172585227275,1.7543066406250003,1.3636363636363635,1.4,0.779733534454164,0.8269728292788895,0.15876969991889414,0.1392003582273847
28,39,19:00:00,1.3321289062500008,1.395507812500001,1.0,1.0,0.7360851870823729,0.7522927843971695,0.12938627360550822,0.12788522419386955
28,40,19:30:00,1.609384765625001,1.5302343750000007,1.3,1.2,0.7999893703557168,0.7835150772841551,0.1478366221689761,0.1204542500740847
28,41,20:00:00,1.723242187499999,1.9087646484375007,1.3333333333333333,1.5,0.821513477979288,0.8517365690287821,0.16925752799217297,0.15973551418131202
28,42,20:30:00,1.5148498535156252,1.9799218750000012,1.125,1.6,0.7801588092482483,0.8619199756085776,0.11546038866602905,0.15547795132149944
28,43,21:00:00,1.433553059895833,1.916341145833334,1.1666666666666667,1.6666666666666667,0.761539847932026,0.8528556418480802,0.131867856769083,0.18531663899141412
28,44,21:30:00,1.642075195312501,1.68316650390625,1.3,1.25,0.8064220867910841,0.8142152445068311,0.11489842348936949,0.2126969482501588
28,45,22:00:00,1.7543066406250003,1.616080729166666,1.4,1.3333333333333333,0.8269728292788895,0.801324160399816,0.15289546148875172,0.1493755209007181
28,46,22:30:00,1.68316650390625,1.9087646484375007,1.25,1.5,0.8142152445068311,0.8517365690287821,0.16909856989413874,0.20867311624000667
28,47,23:00:00,1.538909912109375,1.7543066406250003,1.125,1.4,0.7853850769104502,0.8269728292788895,0.17228604880664067,0.15679711615014524
28,48,23:30:00,1.4616210937500012,1.68316650390625,1.0,1.25,0.7681398970564834,0.8142152445068311,0.13420076704939435,0.13756646942559397
29,1,00:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.14545454545454534,0.0
29,2,00:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.25
29,3,01:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.25,0.15685733870998614
29,4,01:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.3333333333333333,0.18207681365576087
29,5,02:00:00,1.963346354166664,1.0,1.3333333333333333,1.0,0.8596121534493337,0.6321205588285577,0.261151571308572,0.3333333333333333
29,6,02:30:00,0.0,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.3974358974358975
29,7,03:00:00,1.0,2.0,1.0,2.0,0.6321205588285577,0.8646647167633873,0.20253164556962014,0.4
29,8,03:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.25,0.0
29,9,04:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.1570239062763559
29,10,04:30:00,1.0,1.9375000000000024,1.0,1.0,0.6321205588285577,0.855936340898547,0.5,0.3924050632911395
29,11,05:00:00,1.5546875000000018,0.0,1.0,0.0,0.7887446103638981,0.0,0.34133790737564346,0.0
29,12,05:30:00,1.2804904513888888,1.0,1.1111111111111112,1.0,0.7220990298925396,0.6321205588285577,0.27846704493484375,0.2539682539682538
29,13,06:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.20253164556962014,0.0
29,14,06:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.21353073805210546,0.0
29,15,07:00:00,1.9375000000000024,1.9375000000000024,1.0,1.0,0.855936340898547,0.855936340898547,0.32978723404255333,0.49206349206349237
29,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,17,08:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.25,0.2539682539682538
29,18,08:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.1694672153756192,0.21440984945245908
29,19,09:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.20147697312328672,0.0
29,20,09:30:00,3.58538818359375,0.0,2.5,0.0,0.9722740971996384,0.0,0.42713297452311727,0.0
29,21,10:00:00,3.441992187500004,0.0,2.0,0.0,0.9679991299503352,0.0,0.5343055513446323,0.0
29,22,10:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.2,0.0
29,23,11:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.20253164556962014,0.3333333333333333
29,24,11:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.21440984945245908
29,25,12:00:00,1.0,1.395507812500001,1.0,1.0,0.6321205588285577,0.7522927843971695,0.25,0.31748500333259294
29,26,12:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.34042553191489333,0.0
29,27,13:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.2539682539682538
29,28,13:30:00,2.437719726562502,0.0,1.5,0.0,0.9126401711884756,0.0,0.7091095029437041,0.0
29,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,30,14:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5
29,31,15:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.2195540308747855,0.3333333333333333
29,32,15:30:00,1.0,1.9375000000000024,1.0,1.0,0.6321205588285577,0.855936340898547,0.5,0.2934954659092591
29,33,16:00:00,1.0,1.9375000000000024,1.0,1.0,0.6321205588285577,0.855936340898547,0.3333333333333333,0.3924050632911395
29,34,16:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.20253164556962014,0.0
29,35,17:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.3333333333333333,0.25
29,36,17:30:00,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.6595744680851067,0.0
29,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,38,18:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.14285714285714285,0.2539682539682538
29,39,19:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.20253164556962014,0.0
29,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,41,20:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.5,0.21440984945245908
29,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,43,21:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,1.0
29,44,21:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.18533936651583707,0.0
29,45,22:00:00,0.0,2.663964843750003,0.0,1.5,0.0,0.930328562958515,0.0,0.5711803010950819
29,46,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,47,23:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.16842105263157886,0.0
29,48,23:30:00,1.5546875000000018,1.0,1.0,1.0,0.7887446103638981,0.6321205588285577,0.34133790737564346,0.5
30,1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,3,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,4,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,8,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,9,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,11,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,15,07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,26,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,44,21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
30,45,22:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,1,1
30,46,22:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,1,1
30,47,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,48,23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,00:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.14285714285714285
31,2,00:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.18002812939521795,0.0
31,3,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,4,01:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.2
31,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,9,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,11,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,15,07:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.2,0.25
31,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,17,08:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5
31,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,19,09:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.25
31,20,09:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.16842105263157886,0.2
31,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,25,12:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
31,26,12:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.25
31,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,28,13:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.25,1.0
31,29,14:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5
31,30,14:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
31,31,15:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.2539682539682538
31,32,15:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5,0.0
31,33,16:00:00,0.0,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.49206349206349237
31,34,16:30:00,1.5,0.0,1.5,0.0,0.7768698398515702,0.0,0.3380281690140843,0.0
31,35,17:00:00,1.0,1.395507812500001,1.0,1.0,0.6321205588285577,0.7522927843971695,0.16842105263157886,0.41869323176091405
31,36,17:30:00,1.0,1.5302343750000007,1.0,1.2,0.6321205588285577,0.7835150772841551,0.1126760563380281,0.6047796955568593
31,37,18:00:00,0.0,1.68316650390625,0.0,1.25,0.0,0.8142152445068311,0.0,1.0
31,38,18:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5
31,39,19:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
31,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,44,21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,45,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,46,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,47,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,48,23:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.10803587128538766,0.0
32,1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2,00:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
32,3,01:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.3333333333333333,0.2051282051282049
32,4,01:30:00,2.0,1.0,2.0,1.0,0.8646647167633873,0.6321205588285577,0.5,0.3333333333333333
32,5,02:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.5,0.5
32,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
32,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8,03:30:00,1.0,1.5546875000000018,1.0,1.0,0.6321205588285577,0.7887446103638981,0.3333333333333333,0.4451901565995525
32,9,04:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
32,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,11,05:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1.0,0.25
32,12,05:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.25,0.5
32,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
32,15,07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,19,09:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,1.0,0.3333333333333333
32,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,23,11:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.3333333333333333,1.0
32,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1,1
32,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,26,12:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
32,27,13:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.2539682539682538,1.0
32,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,33,16:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5,0.0
32,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,35,17:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
32,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,38,18:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
32,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,41,20:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,1.0
